Index,X (m),Y (m),Z (m),Distance (m),Power (dBm),Phase (deg)
2982,-16.7518,3.88644,2.5,17.5457,-250.0,0.0
2983,-16.2518,3.88644,2.5,17.0779,-250.0,0.0
2984,-15.7518,3.88644,2.5,16.612,-250.0,0.0
2985,-15.2518,3.88644,2.5,16.1482,-250.0,0.0
2986,-14.7518,3.88644,2.5,15.6865,-77.6827,-68.2801
2987,-14.2518,3.88644,2.5,15.2273,-75.0547,-139.175
2988,-13.7518,3.88644,2.5,14.7707,-77.9547,86.3542
2989,-13.2518,3.88644,2.5,14.3171,-81.3145,-124.229
2990,-12.7518,3.88644,2.5,13.8666,-78.5509,-178.657
2991,-12.2518,3.88644,2.5,13.4196,-76.9731,147.137
2992,-11.7518,3.88644,2.5,12.9765,-79.11,-102.951
2993,-11.2518,3.88644,2.5,12.5377,-81.5132,-28.4079
2994,-10.7518,3.88644,2.5,12.1036,-74.4484,-119.167
2995,-10.2518,3.88644,2.5,11.6748,-79.5218,44.1972
2996,-9.75181,3.88644,2.5,11.2519,-75.7562,-10.2033
2997,-9.25181,3.88644,2.5,10.8356,-79.4004,72.2267
2998,-8.75181,3.88644,2.5,10.4266,-81.2069,13.3401
2999,-8.25181,3.88644,2.5,10.0258,-76.588,17.7252
3000,-7.75181,3.88644,2.5,9.63435,-76.007,163.876
3001,-7.25181,3.88644,2.5,9.25336,-76.6788,-20.0518
3002,-6.75181,3.88644,2.5,8.88417,-79.0125,173.548
3003,-6.25181,3.88644,2.5,8.52832,-73.2523,33.8492
3004,-5.75181,3.88644,2.5,8.18756,-74.0538,133.799
3005,-5.25181,3.88644,2.5,7.86384,-75.1882,91.653
3006,-4.75181,3.88644,2.5,7.55936,-72.5469,-117.715
3007,-4.25181,3.88644,2.5,7.27652,-73.5972,98.0955
3008,-3.75181,3.88644,2.5,7.01795,-72.1942,-6.34513
3009,-3.25181,3.88644,2.5,6.78641,-73.3131,-166.29
3010,-2.75181,3.88644,2.5,6.58478,-71.6456,-104.808
3011,-2.25181,3.88644,2.5,6.41585,-73.1887,71.0597
3012,-1.75181,3.88644,2.5,6.28227,-71.2766,-32.0404
3013,-1.25181,3.88644,2.5,6.18634,-71.1949,-147.42
3014,-0.751808,3.88644,2.5,6.12982,-72.0084,40.2501
3015,-0.251808,3.88644,2.5,6.1138,-72.0873,137.753
3016,0.248192,3.88644,2.5,6.1386,-72.1662,150.328
3017,0.748192,3.88644,2.5,6.20373,-71.7105,66.7758
3018,1.24819,3.88644,2.5,6.30794,-71.5572,-54.4563
3019,1.74819,3.88644,2.5,6.44934,-71.9908,-175.97
3020,2.24819,3.88644,2.5,6.62554,-71.952,148.141
3021,2.74819,3.88644,2.5,6.83386,-71.8517,-94.0068
3022,3.24819,3.88644,2.5,7.07146,-73.0645,-100.121
3023,3.74819,3.88644,2.5,7.33549,-72.676,-152.345
3024,4.24819,3.88644,2.5,7.6232,-73.7068,-171.017
3025,4.74819,3.88644,2.5,7.93203,-72.9248,-74.7355
3026,5.24819,3.88644,2.5,8.2596,-73.8536,-156.918
3027,5.74819,3.88644,2.5,8.60376,-74.6057,-0.880825
3028,6.24819,3.88644,2.5,8.96262,-74.6424,94.6224
3029,6.74819,3.88644,2.5,9.33448,-78.2227,175.075
3030,7.24819,3.88644,2.5,9.71784,-78.7807,-80.5222
3031,7.74819,3.88644,2.5,10.1114,-77.7288,80.9106
3032,8.24819,3.88644,2.5,10.514,-75.464,-6.55294
3033,8.74819,3.88644,2.5,10.9246,-75.3251,40.1191
3034,9.24819,3.88644,2.5,11.3425,-76.0681,-122.192
3035,-27.2518,4.38644,2.5,27.5247,-250.0,0.0
3036,-26.7518,4.38644,2.5,27.0354,-250.0,0.0
3037,-26.2518,4.38644,2.5,26.5465,-250.0,0.0
3038,-25.7518,4.38644,2.5,26.058,-250.0,0.0
3039,-25.2518,4.38644,2.5,25.5699,-250.0,0.0
3040,-24.7518,4.38644,2.5,25.0824,-250.0,0.0
3041,-24.2518,4.38644,2.5,24.5953,-250.0,0.0
3042,-23.7518,4.38644,2.5,24.1088,-250.0,0.0
3043,-23.2518,4.38644,2.5,23.6228,-250.0,0.0
3044,-22.7518,4.38644,2.5,23.1375,-250.0,0.0
3045,-22.2518,4.38644,2.5,22.6527,-250.0,0.0
3046,-21.7518,4.38644,2.5,22.1687,-250.0,0.0
3047,-21.2518,4.38644,2.5,21.6853,-250.0,0.0
3048,-20.7518,4.38644,2.5,21.2028,-124.073,-77.7861
3049,-20.2518,4.38644,2.5,20.721,-250.0,0.0
3050,-19.7518,4.38644,2.5,20.2402,-250.0,0.0
3051,-19.2518,4.38644,2.5,19.7603,-250.0,0.0
3052,-18.7518,4.38644,2.5,19.2814,-250.0,0.0
3053,-18.2518,4.38644,2.5,18.8036,-250.0,0.0
3054,-17.7518,4.38644,2.5,18.327,-250.0,0.0
3055,-17.2518,4.38644,2.5,17.8517,-250.0,0.0
3056,-16.7518,4.38644,2.5,17.3778,-250.0,0.0
3057,-16.2518,4.38644,2.5,16.9054,-250.0,0.0
3058,-15.7518,4.38644,2.5,16.4346,-250.0,0.0
3059,-15.2518,4.38644,2.5,15.9656,-250.0,0.0
3060,-14.7518,4.38644,2.5,15.4985,-85.1745,-42.0256
3061,-14.2518,4.38644,2.5,15.0335,-77.276,-4.43712
3062,-13.7518,4.38644,2.5,14.5709,-76.9369,46.2961
3063,-13.2518,4.38644,2.5,14.1108,-79.3505,23.2757
3064,-12.7518,4.38644,2.5,13.6535,-87.215,170.739
3065,-12.2518,4.38644,2.5,13.1993,-74.1851,5.33198
3066,-11.7518,4.38644,2.5,12.7486,-73.1014,22.2562
3067,-11.2518,4.38644,2.5,12.3016,-73.9318,-65.571
3068,-10.7518,4.38644,2.5,11.8589,-74.1671,119.674
3069,-10.2518,4.38644,2.5,11.4209,-81.066,156.539
3070,-9.75181,4.38644,2.5,10.9883,-77.8436,61.9181
3071,-9.25181,4.38644,2.5,10.5615,-79.8808,83.149
3072,-8.75181,4.38644,2.5,10.1415,-73.6376,-35.6391
3073,-8.25181,4.38644,2.5,9.72899,-78.4743,-69.3609
3074,-7.75181,4.38644,2.5,9.32508,-78.4813,119.191
3075,-7.25181,4.38644,2.5,8.9309,-71.6194,-64.9676
3076,-6.75181,4.38644,2.5,8.5478,-74.2511,173.427
3077,-6.25181,4.38644,2.5,8.17733,-72.6427,46.9313
3078,-5.75181,4.38644,2.5,7.82129,-75.2763,-116.98
3079,-5.25181,4.38644,2.5,7.48174,-72.5878,-42.0752
3080,-4.75181,4.38644,2.5,7.16103,-74.3341,-160.574
3081,-4.25181,4.38644,2.5,6.86179,-72.7062,-174.571
3082,-3.75181,4.38644,2.5,6.58696,-71.9557,-168.301
3083,-3.25181,4.38644,2.5,6.3397,-71.8917,118.17
3084,-2.75181,4.38644,2.5,6.12337,-70.9515,-135.515
3085,-2.25181,4.38644,2.5,5.94134,-71.3758,77.3684
3086,-1.75181,4.38644,2.5,5.79685,-71.0599,-72.0395
3087,-1.25181,4.38644,2.5,5.69274,-70.6267,40.2976
3088,-0.751808,4.38644,2.5,5.63126,-71.1365,14.8151
3089,-0.251808,4.38644,2.5,5.61382,-71.5381,157.44
3090,0.248192,4.38644,2.5,5.64082,-71.7495,106.545
3091,0.748192,4.38644,2.5,5.71163,-70.9637,-140.763
3092,1.24819,4.38644,2.5,5.82465,-71.2754,-156.567
3093,1.74819,4.38644,2.5,5.97749,-70.6116,113.42
3094,2.24819,4.38644,2.5,6.16719,-71.215,48.8873
3095,2.74819,4.38644,2.5,6.39047,-72.2249,84.4812
3096,3.24819,4.38644,2.5,6.64394,-71.7617,-16.9652
3097,3.74819,4.38644,2.5,6.92429,-72.7683,-178.078
3098,4.24819,4.38644,2.5,7.22839,-72.3081,50.366
3099,4.74819,4.38644,2.5,7.55338,-72.9271,39.1174
3100,5.24819,4.38644,2.5,7.89667,-73.5665,-133.604
3101,5.74819,4.38644,2.5,8.25598,-73.9225,-50.9044
3102,6.24819,4.38644,2.5,8.62931,-74.497,-17.1711
3103,6.74819,4.38644,2.5,9.01493,-77.2615,26.9444
3104,7.24819,4.38644,2.5,9.41131,-74.5087,104.672
3105,7.74819,4.38644,2.5,9.81716,-73.1799,-55.7356
3106,8.24819,4.38644,2.5,10.2313,-78.2645,-106.41
3107,8.74819,4.38644,2.5,10.6529,-79.0018,-49.1037
3108,9.24819,4.38644,2.5,11.081,-78.1524,-143.871
3109,-27.2518,4.88644,2.5,27.4271,-250.0,0.0
3110,-26.7518,4.88644,2.5,26.936,-250.0,0.0
3111,-26.2518,4.88644,2.5,26.4452,-250.0,0.0
3112,-25.7518,4.88644,2.5,25.9549,-250.0,0.0
3113,-25.2518,4.88644,2.5,25.4649,-250.0,0.0
3114,-24.7518,4.88644,2.5,24.9752,-250.0,0.0
3115,-24.2518,4.88644,2.5,24.486,-250.0,0.0
3116,-23.7518,4.88644,2.5,23.9973,-250.0,0.0
3117,-23.2518,4.88644,2.5,23.509,-250.0,0.0
3118,-22.7518,4.88644,2.5,23.0213,-250.0,0.0
3119,-22.2518,4.88644,2.5,22.534,-250.0,0.0
3120,-21.7518,4.88644,2.5,22.0474,-250.0,0.0
3121,-21.2518,4.88644,2.5,21.5613,-250.0,0.0
3122,-20.7518,4.88644,2.5,21.0759,-250.0,0.0
3123,-20.2518,4.88644,2.5,20.5912,-250.0,0.0
3124,-19.7518,4.88644,2.5,20.1072,-250.0,0.0
3125,-19.2518,4.88644,2.5,19.6241,-250.0,0.0
3126,-18.7518,4.88644,2.5,19.1418,-250.0,0.0
3127,-18.2518,4.88644,2.5,18.6605,-250.0,0.0
3128,-17.7518,4.88644,2.5,18.1801,-250.0,0.0
3129,-17.2518,4.88644,2.5,17.7009,-250.0,0.0
3130,-16.7518,4.88644,2.5,17.2228,-250.0,0.0
3131,-16.2518,4.88644,2.5,16.746,-250.0,0.0
3132,-15.7518,4.88644,2.5,16.2706,-250.0,0.0
3133,-15.2518,4.88644,2.5,15.7967,-250.0,0.0
3134,-14.7518,4.88644,2.5,15.3245,-76.0992,-71.3775
3135,-14.2518,4.88644,2.5,14.8541,-90.0214,-157.908
3136,-13.7518,4.88644,2.5,14.3857,-79.2375,-34.1704
3137,-13.2518,4.88644,2.5,13.9195,-78.3563,128.026
3138,-12.7518,4.88644,2.5,13.4557,-73.6942,130.191
3139,-12.2518,4.88644,2.5,12.9946,-91.8249,169.507
3140,-11.7518,4.88644,2.5,12.5365,-80.4588,38.1859
3141,-11.2518,4.88644,2.5,12.0817,-81.0297,-165.874
3142,-10.7518,4.88644,2.5,11.6306,-79.8696,-166.71
3143,-10.2518,4.88644,2.5,11.1837,-73.3046,157.389
3144,-9.75181,4.88644,2.5,10.7414,-73.3449,-63.4509
3145,-9.25181,4.88644,2.5,10.3045,-72.2005,-59.0503
3146,-8.75181,4.88644,2.5,9.8735,-75.7809,84.9916
3147,-8.25181,4.88644,2.5,9.44933,-73.359,105.593
3148,-7.75181,4.88644,2.5,9.03292,-78.4848,-150.861
3149,-7.25181,4.88644,2.5,8.6254,-72.4283,93.0065
3150,-6.75181,4.88644,2.5,8.22808,-73.2204,15.3003
3151,-6.25181,4.88644,2.5,7.84252,-72.5709,-17.4407
3152,-5.75181,4.88644,2.5,7.47054,-72.1539,-90.1663
3153,-5.25181,4.88644,2.5,7.11427,-73.3388,108.643
3154,-4.75181,4.88644,2.5,6.77619,-71.4206,126.032
3155,-4.25181,4.88644,2.5,6.45915,-71.887,-89.8684
3156,-3.75181,4.88644,2.5,6.1664,-72.3144,61.7935
3157,-3.25181,4.88644,2.5,5.90155,-70.3883,147.915
3158,-2.75181,4.88644,2.5,5.66852,-70.7398,20.4695
3159,-2.25181,4.88644,2.5,5.47138,-69.7333,-59.6247
3160,-1.75181,4.88644,2.5,5.31412,-70.4971,153.818
3161,-1.25181,4.88644,2.5,5.20036,-70.6317,-164.95
3162,-0.751808,4.88644,2.5,5.13299,-69.9412,-24.1173
3163,-0.251808,4.88644,2.5,5.11385,-70.4514,174.822
3164,0.248192,4.88644,2.5,5.14347,-70.3835,37.1266
3165,0.748192,4.88644,2.5,5.22103,-69.6427,-37.2894
3166,1.24819,4.88644,2.5,5.34443,-70.1601,2.05061
3167,1.74819,4.88644,2.5,5.51061,-70.9544,-108.186
3168,2.24819,4.88644,2.5,5.71583,-70.2347,97.837
3169,2.74819,4.88644,2.5,5.95605,-70.8666,9.40031
3170,3.24819,4.88644,2.5,6.22723,-71.254,108.922
3171,3.74819,4.88644,2.5,6.52551,-72.3458,155.378
3172,4.24819,4.88644,2.5,6.84734,-72.9111,-124.15
3173,4.74819,4.88644,2.5,7.18957,-71.9635,89.396
3174,5.24819,4.88644,2.5,7.54942,-73.3849,159.192
3175,5.74819,4.88644,2.5,7.9245,-74.0067,138.695
3176,6.24819,4.88644,2.5,8.31273,-73.5182,111.872
3177,6.74819,4.88644,2.5,8.71237,-74.8243,110.399
3178,7.24819,4.88644,2.5,9.12191,-75.8311,-164.606
3179,7.74819,4.88644,2.5,9.54008,-74.4726,-5.05953
3180,8.24819,4.88644,2.5,9.96579,-75.6575,-14.5062
3181,8.74819,4.88644,2.5,10.3981,-78.295,93.9241
3182,9.24819,4.88644,2.5,10.8363,-76.6835,69.3277
3183,-27.2518,5.38644,2.5,27.3382,-250.0,0.0
3184,-26.7518,5.38644,2.5,26.8456,-250.0,0.0
3185,-26.2518,5.38644,2.5,26.3531,-250.0,0.0
3186,-25.7518,5.38644,2.5,25.861,-250.0,0.0
3187,-25.2518,5.38644,2.5,25.3692,-250.0,0.0
3188,-24.7518,5.38644,2.5,24.8777,-250.0,0.0
3189,-24.2518,5.38644,2.5,24.3865,-250.0,0.0
3190,-23.7518,5.38644,2.5,23.8957,-250.0,0.0
3191,-23.2518,5.38644,2.5,23.4054,-250.0,0.0
3192,-22.7518,5.38644,2.5,22.9154,-250.0,0.0
3193,-22.2518,5.38644,2.5,22.4258,-250.0,0.0
3194,-21.7518,5.38644,2.5,21.9368,-250.0,0.0
3195,-21.2518,5.38644,2.5,21.4482,-250.0,0.0
3196,-20.7518,5.38644,2.5,20.9602,-250.0,0.0
3197,-20.2518,5.38644,2.5,20.4728,-250.0,0.0
3198,-19.7518,5.38644,2.5,19.9859,-250.0,0.0
3199,-19.2518,5.38644,2.5,19.4998,-250.0,0.0
3200,-18.7518,5.38644,2.5,19.0143,-250.0,0.0
3201,-18.2518,5.38644,2.5,18.5297,-250.0,0.0
3202,-17.7518,5.38644,2.5,18.0459,-250.0,0.0
3203,-17.2518,5.38644,2.5,17.5629,-250.0,0.0
3204,-16.7518,5.38644,2.5,17.081,-250.0,0.0
3205,-16.2518,5.38644,2.5,16.6001,-250.0,0.0
3206,-15.7518,5.38644,2.5,16.1204,-250.0,0.0
3207,-15.2518,5.38644,2.5,15.642,-250.0,0.0
3208,-14.7518,5.38644,2.5,15.165,-81.5349,176.53
3209,-14.2518,5.38644,2.5,14.6895,-77.2351,-84.782
3210,-13.7518,5.38644,2.5,14.2156,-78.6808,-174.606
3211,-13.2518,5.38644,2.5,13.7436,-80.9994,155.524
3212,-12.7518,5.38644,2.5,13.2737,-76.4354,55.549
3213,-12.2518,5.38644,2.5,12.8061,-73.4692,-165.679
3214,-11.7518,5.38644,2.5,12.341,-75.7164,-92.4614
3215,-11.2518,5.38644,2.5,11.8787,-77.653,-72.7172
3216,-10.7518,5.38644,2.5,11.4196,-78.0303,158.43
3217,-10.2518,5.38644,2.5,10.9641,-74.7972,18.9157
3218,-9.75181,5.38644,2.5,10.5126,-74.7707,64.8692
3219,-9.25181,5.38644,2.5,10.0657,-73.1184,-6.25006
3220,-8.75181,5.38644,2.5,9.62405,-75.4122,80.0657
3221,-8.25181,5.38644,2.5,9.18837,-73.2306,62.5768
3222,-7.75181,5.38644,2.5,8.75957,-75.226,-148.964
3223,-7.25181,5.38644,2.5,8.3387,-76.7389,84.7289
3224,-6.75181,5.38644,2.5,7.92703,-72.7618,64.4275
3225,-6.25181,5.38644,2.5,7.52606,-73.0529,105.443
3226,-5.75181,5.38644,2.5,7.13761,-73.0744,150.749
3227,-5.25181,5.38644,2.5,6.76382,-72.0378,123.642
3228,-4.75181,5.38644,2.5,6.40728,-71.6206,-30.9048
3229,-4.25181,5.38644,2.5,6.071,-70.566,-65.1557
3230,-3.75181,5.38644,2.5,5.75855,-70.7203,-54.099
3231,-3.25181,5.38644,2.5,5.47401,-69.9694,-133.455
3232,-2.75181,5.38644,2.5,5.22193,-69.5607,-63.9512
3233,-2.25181,5.38644,2.5,5.00724,-70.0832,0.615835
3234,-1.75181,5.38644,2.5,4.8349,-69.6461,-62.4996
3235,-1.25181,5.38644,2.5,4.70958,-69.2781,-50.4247
3236,-0.751808,5.38644,2.5,4.63508,-68.6249,-69.2852
3237,-0.251808,5.38644,2.5,4.61388,-69.5238,-170.871
3238,0.248192,5.38644,2.5,4.64669,-69.4123,-44.7479
3239,0.748192,5.38644,2.5,4.73239,-68.4086,4.83507
3240,1.24819,5.38644,2.5,4.8682,-69.8007,50.1383
3241,1.74819,5.38644,2.5,5.05008,-70.0376,-150.27
3242,2.24819,5.38644,2.5,5.27325,-70.7363,-106.396
3243,2.74819,5.38644,2.5,5.53272,-70.3886,-24.046
3244,3.24819,5.38644,2.5,5.82364,-71.6358,-130.291
3245,3.74819,5.38644,2.5,6.14155,-70.7442,61.7302
3246,4.24819,5.38644,2.5,6.48248,-72.8831,-48.6424
3247,4.74819,5.38644,2.5,6.84298,-72.5111,2.00062
3248,5.24819,5.38644,2.5,7.22013,-73.3524,-68.2526
3249,5.74819,5.38644,2.5,7.61144,-72.939,167.791
3250,6.24819,5.38644,2.5,8.01486,-74.2879,56.444
3251,6.74819,5.38644,2.5,8.42863,-73.826,8.50351
3252,7.24819,5.38644,2.5,8.85131,-74.1474,80.7623
3253,7.74819,5.38644,2.5,9.28168,-72.4798,-108.544
3254,8.24819,5.38644,2.5,9.71871,-77.2486,-108.973
3255,8.74819,5.38644,2.5,10.1616,-73.4401,81.0541
3256,9.24819,5.38644,2.5,10.6095,-73.8472,140.084
3257,-27.2518,5.88644,2.5,27.2583,-250.0,0.0
3258,-26.7518,5.88644,2.5,26.7642,-250.0,0.0
3259,-26.2518,5.88644,2.5,26.2702,-250.0,0.0
3260,-25.7518,5.88644,2.5,25.7765,-250.0,0.0
3261,-25.2518,5.88644,2.5,25.283,-250.0,0.0
3262,-24.7518,5.88644,2.5,24.7898,-250.0,0.0
3263,-24.2518,5.88644,2.5,24.2969,-250.0,0.0
3264,-23.7518,5.88644,2.5,23.8043,-250.0,0.0
3265,-23.2518,5.88644,2.5,23.312,-250.0,0.0
3266,-22.7518,5.88644,2.5,22.82,-250.0,0.0
3267,-22.2518,5.88644,2.5,22.3283,-250.0,0.0
3268,-21.7518,5.88644,2.5,21.8371,-250.0,0.0
3269,-21.2518,5.88644,2.5,21.3463,-250.0,0.0
3270,-20.7518,5.88644,2.5,20.8558,-250.0,0.0
3271,-20.2518,5.88644,2.5,20.3659,-250.0,0.0
3272,-19.7518,5.88644,2.5,19.8765,-250.0,0.0
3273,-19.2518,5.88644,2.5,19.3876,-250.0,0.0
3274,-18.7518,5.88644,2.5,18.8993,-250.0,0.0
3275,-18.2518,5.88644,2.5,18.4116,-250.0,0.0
3276,-17.7518,5.88644,2.5,17.9245,-250.0,0.0
3277,-17.2518,5.88644,2.5,17.4383,-250.0,0.0
3278,-16.7518,5.88644,2.5,16.9528,-250.0,0.0
3279,-16.2518,5.88644,2.5,16.4682,-250.0,0.0
3280,-15.7518,5.88644,2.5,15.9845,-250.0,0.0
3281,-15.2518,5.88644,2.5,15.5019,-250.0,0.0
3282,-14.7518,5.88644,2.5,15.0204,-78.2763,87.9488
3283,-14.2518,5.88644,2.5,14.5402,-74.6738,-118.737
3284,-13.7518,5.88644,2.5,14.0613,-76.1682,-31.4976
3285,-13.2518,5.88644,2.5,13.584,-77.1189,49.1634
3286,-12.7518,5.88644,2.5,13.1083,-73.3487,94.7698
3287,-12.2518,5.88644,2.5,12.6345,-73.8332,87.9211
3288,-11.7518,5.88644,2.5,12.1629,-77.12,4.09025
3289,-11.2518,5.88644,2.5,11.6936,-79.4642,-169.774
3290,-10.7518,5.88644,2.5,11.2269,-75.652,-6.52714
3291,-10.2518,5.88644,2.5,10.7632,-74.1385,5.79804
3292,-9.75181,5.88644,2.5,10.303,-73.606,-38.1398
3293,-9.25181,5.88644,2.5,9.84657,-73.8406,158.229
3294,-8.75181,5.88644,2.5,9.39462,-76.1817,-103.268
3295,-8.25181,5.88644,2.5,8.94777,-77.2291,152.33
3296,-7.75181,5.88644,2.5,8.50685,-74.9983,-105.579
3297,-7.25181,5.88644,2.5,8.07282,-75.7469,176.267
3298,-6.75181,5.88644,2.5,7.64684,-74.6939,-130.677
3299,-6.25181,5.88644,2.5,7.23036,-72.8216,-7.64152
3300,-5.75181,5.88644,2.5,6.82509,-72.6143,160.012
3301,-5.25181,5.88644,2.5,6.43318,-71.9914,-64.3937
3302,-4.75181,5.88644,2.5,6.0572,-72.0686,-21.5717
3303,-4.25181,5.88644,2.5,5.7003,-70.9,-172.37
3304,-3.75181,5.88644,2.5,5.36631,-70.1272,90.0363
3305,-3.25181,5.88644,2.5,5.05976,-69.3825,-73.8373
3306,-2.75181,5.88644,2.5,4.78592,-69.0963,-91.6442
3307,-2.25181,5.88644,2.5,4.5507,-68.1712,-152.936
3308,-1.75181,5.88644,2.5,4.36036,-68.5479,-61.2744
3309,-1.25181,5.88644,2.5,4.22097,-68.0473,-5.77711
3310,-0.751808,5.88644,2.5,4.13768,-67.3242,-125.153
3311,-0.251808,5.88644,2.5,4.11391,-68.3873,-157.356
3312,0.248192,5.88644,2.5,4.15068,-67.7315,-145.531
3313,0.748192,5.88644,2.5,4.24641,-67.79,-22.8393
3314,1.24819,5.88644,2.5,4.39725,-68.0342,-50.2234
3315,1.74819,5.88644,2.5,4.59779,-69.8193,-71.8377
3316,2.24819,5.88644,2.5,4.84185,-69.3238,98.8075
3317,2.74819,5.88644,2.5,5.12322,-69.8226,-94.4083
3318,3.24819,5.88644,2.5,5.43611,-71.4289,-119.903
3319,3.74819,5.88644,2.5,5.77539,-70.9915,175.018
3320,4.24819,5.88644,2.5,6.13669,-70.5711,-155.704
3321,4.74819,5.88644,2.5,6.51635,-72.531,56.8206
3322,5.24819,5.88644,2.5,6.91134,-73.524,-174.239
3323,5.74819,5.88644,2.5,7.31919,-73.8094,-45.8863
3324,6.24819,5.88644,2.5,7.73785,-73.3752,127.466
3325,6.74819,5.88644,2.5,8.16567,-74.4455,25.0802
3326,7.24819,5.88644,2.5,8.60128,-73.214,54.4728
3327,7.74819,5.88644,2.5,9.04356,-76.0104,-89.8609
3328,8.24819,5.88644,2.5,9.49156,-77.8254,-18.0596
3329,8.74819,5.88644,2.5,9.94453,-73.9811,-146.785
3330,9.24819,5.88644,2.5,10.4018,-74.3653,-9.0588
3331,-27.2518,6.38644,2.5,27.1874,-250.0,0.0
3332,-26.7518,6.38644,2.5,26.6919,-250.0,0.0
3333,-26.2518,6.38644,2.5,26.1966,-250.0,0.0
3334,-25.7518,6.38644,2.5,25.7014,-250.0,0.0
3335,-25.2518,6.38644,2.5,25.2065,-250.0,0.0
3336,-24.7518,6.38644,2.5,24.7118,-250.0,0.0
3337,-24.2518,6.38644,2.5,24.2173,-250.0,0.0
3338,-23.7518,6.38644,2.5,23.723,-250.0,0.0
3339,-23.2518,6.38644,2.5,23.2289,-250.0,0.0
3340,-22.7518,6.38644,2.5,22.7352,-250.0,0.0
3341,-22.2518,6.38644,2.5,22.2417,-250.0,0.0
3342,-21.7518,6.38644,2.5,21.7484,-250.0,0.0
3343,-21.2518,6.38644,2.5,21.2556,-250.0,0.0
3344,-20.7518,6.38644,2.5,20.763,-250.0,0.0
3345,-20.2518,6.38644,2.5,20.2708,-250.0,0.0
3346,-19.7518,6.38644,2.5,19.779,-250.0,0.0
3347,-19.2518,6.38644,2.5,19.2877,-250.0,0.0
3348,-18.7518,6.38644,2.5,18.7968,-250.0,0.0
3349,-18.2518,6.38644,2.5,18.3063,-250.0,0.0
3350,-17.7518,6.38644,2.5,17.8164,-250.0,0.0
3351,-17.2518,6.38644,2.5,17.3271,-250.0,0.0
3352,-16.7518,6.38644,2.5,16.8385,-250.0,0.0
3353,-16.2518,6.38644,2.5,16.3505,-250.0,0.0
3354,-15.7518,6.38644,2.5,15.8632,-250.0,0.0
3355,-15.2518,6.38644,2.5,15.3768,-250.0,0.0
3356,-14.7518,6.38644,2.5,14.8912,-75.242,167.163
3357,-14.2518,6.38644,2.5,14.4067,-74.8636,125.335
3358,-13.7518,6.38644,2.5,13.9232,-76.6678,16.3179
3359,-13.2518,6.38644,2.5,13.441,-80.1433,-124.56
3360,-12.7518,6.38644,2.5,12.9601,-74.0102,44.5694
3361,-12.2518,6.38644,2.5,12.4807,-79.2773,-144.872
3362,-11.7518,6.38644,2.5,12.003,-76.3011,-80.2161
3363,-11.2518,6.38644,2.5,11.5272,-78.1224,-28.5846
3364,-10.7518,6.38644,2.5,11.0535,-75.6903,-47.1273
3365,-10.2518,6.38644,2.5,10.5822,-74.2967,-163.46
3366,-9.75181,6.38644,2.5,10.1137,-74.0106,39.2384
3367,-9.25181,6.38644,2.5,9.64839,-73.5842,125.661
3368,-8.75181,6.38644,2.5,9.18669,-77.1378,111.039
3369,-8.25181,6.38644,2.5,8.72921,-74.7597,-28.8354
3370,-7.75181,6.38644,2.5,8.27665,-74.4576,52.2167
3371,-7.25181,6.38644,2.5,7.82987,-75.2307,0.488641
3372,-6.75181,6.38644,2.5,7.3899,-73.3779,72.7273
3373,-6.25181,6.38644,2.5,6.95805,-72.9295,-73.265
3374,-5.75181,6.38644,2.5,6.53593,-71.9219,-146.736
3375,-5.25181,6.38644,2.5,6.12554,-71.92,161.347
3376,-4.75181,6.38644,2.5,5.7294,-71.0924,71.1534
3377,-4.25181,6.38644,2.5,5.35069,-70.7926,-171.004
3378,-3.75181,6.38644,2.5,4.99337,-69.124,41.1422
3379,-3.25181,6.38644,2.5,4.66236,-68.2045,-135.479
3380,-2.75181,6.38644,2.5,4.36365,-68.722,-155.532
3381,-2.25181,6.38644,2.5,4.1043,-68.0902,115.975
3382,-1.75181,6.38644,2.5,3.89219,-67.4225,108.617
3383,-1.25181,6.38644,2.5,3.73537,-66.9056,-49.4544
3384,-0.751808,6.38644,2.5,3.641,-67.2558,153.653
3385,-0.251808,6.38644,2.5,3.61396,-66.8602,-148.657
3386,0.248192,6.38644,2.5,3.65576,-66.9143,92.6211
3387,0.748192,6.38644,2.5,3.7641,-67.0333,-152.283
3388,1.24819,6.38644,2.5,3.93348,-67.3336,-3.8112
3389,1.74819,6.38644,2.5,4.15646,-67.2782,53.3599
3390,2.24819,6.38644,2.5,4.42493,-68.9613,-134.868
3391,2.74819,6.38644,2.5,4.73116,-69.1821,45.8929
3392,3.24819,6.38644,2.5,5.0683,-69.9638,44.9817
3393,3.74819,6.38644,2.5,5.43061,-69.7787,37.8232
3394,4.24819,6.38644,2.5,5.81338,-71.226,163.921
3395,4.74819,6.38644,2.5,6.21283,-71.3318,168.026
3396,5.24819,6.38644,2.5,6.62594,-71.1448,141.075
3397,5.74819,6.38644,2.5,7.05032,-72.7348,149.378
3398,6.24819,6.38644,2.5,7.48404,-72.7478,-114.992
3399,6.74819,6.38644,2.5,7.92557,-74.0868,105.795
3400,7.24819,6.38644,2.5,8.37368,-74.4217,148.074
3401,7.74819,6.38644,2.5,8.82737,-72.5521,45.575
3402,8.24819,6.38644,2.5,9.28581,-72.8488,127.453
3403,8.74819,6.38644,2.5,9.74834,-74.3773,142.218
3404,9.24819,6.38644,2.5,10.2144,-76.8251,17.682
